n_nodes,n_edges,avg_degree,avg_clustering,n_sources,n_infected_nodes,n_iterations,percentage_infected,beta,threshold_infected,graph_type,neighbours,prob_reconnect
6195,148680,24.0,0.17347217162273715,265,5383,5,0.042807585004631866,0.04096364759425584,0.546356059426238,watts_strogatz,48,0.3879551477710544
6359,133539,21.0,0.5479271835114387,147,6359,4,0.02311693595486721,0.36339011936610727,0.5607925052480286,watts_strogatz,42,0.09280648100996486
4830,105776,21.899792960662527,0.033218834379603164,240,4819,5,0.049801192369484736,0.0909604150613361,0.7336646979081367,barabasi_albert,22,0.05296937019502934
781,780,0.998719590268886,0.0,23,496,63,0.030092104418981053,0.03868018077495112,0.6294962602565228,barabasi_albert,1,0.46497373677219567
6010,24040,4.0,0.5917633189513501,212,4997,19,0.03538161070058691,0.07661582869819479,0.7690997054007342,watts_strogatz,9,0.026215805771352352
3949,39390,9.974677133451507,0.02268741255887527,121,3796,4,0.030790968011367242,0.2232174273121113,0.569705463049158,barabasi_albert,10,0.14651276974916294
9456,103895,10.987203891708967,0.012232443647929449,347,9420,5,0.03672014632110952,0.17919124411763532,0.6499683517137734,barabasi_albert,11,0.24597393653966854
9339,111924,11.984580790234501,0.01356225768049617,463,9240,3,0.04958958959153401,0.45443436022291833,0.22266737712922074,barabasi_albert,12,0.23580255337917289
1857,14792,7.965535810446958,0.03341671786579525,36,1844,4,0.019670673095843676,0.4155486947700527,0.3429669607893586,barabasi_albert,8,0.33522415529382016
9776,175968,18.0,0.43042354349781914,466,6733,10,0.04771448881895981,0.01464882207304622,0.5890171664629518,watts_strogatz,37,0.16331276350878254
3029,24168,7.978870914493232,0.023807972635351265,112,3022,4,0.037275512761138975,0.38769983679695774,0.38208945876797623,barabasi_albert,8,0.040945305842759516
1096,4368,3.9854014598540144,0.029172980986375857,16,1059,6,0.014801305676175897,0.2922891755967754,0.6803966509352621,barabasi_albert,4,0.10825766455565572
5677,152550,26.871587105865775,0.034113044742721525,219,5677,3,0.03860484752123611,0.39105799212388165,0.5150962652756923,barabasi_albert,27,0.4509769442408252
2954,23632,8.0,0.3072468172612212,142,2952,4,0.048304135775452915,0.4841377135489174,0.4837776224466191,watts_strogatz,16,0.24620086101727495
4015,12045,3.0,0.5459781770740405,108,2254,7,0.027044451860435775,0.30623239953302983,0.3992868352233684,watts_strogatz,7,0.03322585558458713
4226,63390,15.0,0.21126343009964485,88,4064,3,0.02101001826736139,0.4673765125706938,0.24230685436146257,watts_strogatz,31,0.3452143429313
2369,16583,7.0,0.12460124494617401,99,1447,17,0.04188171780334545,0.019626327374932577,0.5431339407382507,watts_strogatz,15,0.4422110459585557
6756,114852,17.0,0.41371300623291857,168,6754,4,0.02496598988780222,0.3007415028875306,0.5602823185683956,watts_strogatz,35,0.1724096023969537
1576,7880,5.0,0.11674121317205109,38,1422,6,0.024299439955917577,0.2159429522668212,0.42026319497083764,watts_strogatz,10,0.4440576578773593
3256,38928,11.955773955773957,0.02822931367356248,95,2815,5,0.029422602777954124,0.08697991461314639,0.5281205605888666,barabasi_albert,12,0.33290201290763
1254,6270,5.0,0.08948380467871073,54,1125,4,0.04317540510985553,0.36848118989269424,0.3991675054808169,watts_strogatz,11,0.4942555300846165
4549,72784,16.0,0.3157220561165359,168,4549,4,0.0369592463879302,0.25930799742163424,0.7249650520248492,watts_strogatz,32,0.24470526526329905
8522,68176,8.0,0.5035359402637798,117,4416,8,0.013797954248516637,0.06847125779210315,0.33569431392000193,watts_strogatz,16,0.10529274032589853
8976,179120,19.955436720142604,0.01972399447666268,255,8976,4,0.028488249573716304,0.3829764887645626,0.34582293866833747,barabasi_albert,20,0.17337301082981266
2698,5392,1.9985174203113418,0.010918163119383185,80,2496,6,0.02983354542230799,0.46613802420626543,0.6688793554466828,barabasi_albert,2,0.3057839010930331
402,402,1.0,0.0,15,239,22,0.037834046191012174,0.4265281406471451,0.5531877372428243,watts_strogatz,2,0.13960216187472463
6648,166200,25.0,0.2579860193031226,72,6243,7,0.010880351931661366,0.03935363965998782,0.47373248215234276,watts_strogatz,51,0.2976549578649587
6178,30865,4.995953382971836,0.010566869269112777,72,4062,12,0.01166242899648959,0.04594003452240201,0.5251007455731531,barabasi_albert,5,0.10244110246458016
8366,141933,16.965455414774084,0.018913891332613012,292,8157,4,0.03490598692283162,0.1399706559601469,0.6286025389247596,barabasi_albert,17,0.4216816275838757
5148,56507,10.976495726495726,0.019720685801671117,115,5071,4,0.02244101106088433,0.2574670468094168,0.20950247349557946,barabasi_albert,11,0.26354114650123717
1766,3528,1.9977349943374858,0.014521334486292765,36,887,5,0.020719717273207386,0.322238419087567,0.2048434921377354,barabasi_albert,2,0.284336382828542
4289,34248,7.9850781067847985,0.017679941552087443,78,2946,5,0.018331934290487545,0.10491460223804853,0.2707766596701475,barabasi_albert,8,0.17365878628666137
1208,2412,1.9966887417218544,0.03654029920698968,18,470,11,0.015445446061766805,0.09535227475753605,0.2882190391765439,barabasi_albert,2,0.0956166095125967
4711,32928,6.989598811292719,0.015561769327652695,186,4335,4,0.039611369584155516,0.24089485442373373,0.3973859136916216,barabasi_albert,7,0.40339943208882245
6072,151175,24.897068511198945,0.030671660835774495,159,6072,4,0.02633574799102667,0.45797870833250026,0.7854272837832919,barabasi_albert,25,0.1650545598416701
2569,12845,5.0,0.43704869154460413,59,2152,5,0.02299309054906081,0.3560175593488874,0.39806645438513516,watts_strogatz,10,0.13702475920957863
6057,42350,6.991910186561004,0.012787410637922018,125,5828,4,0.020720647230519293,0.36252166356422444,0.23346352632796558,barabasi_albert,7,0.4486768777355023
203,203,1.0,0.0,9,127,26,0.04659944613741788,0.4071357559983305,0.6018489772387547,watts_strogatz,2,0.010376537099233418
2522,2522,1.0,0.0,53,1397,29,0.021314413639248745,0.4586323265764475,0.5210861349673894,watts_strogatz,2,0.10760164217921969
3739,44724,11.961487028617277,0.025573779599104715,179,3307,5,0.048038227087894174,0.07763698638236549,0.4060044783800124,barabasi_albert,12,0.08110072008826691
9681,58050,5.99628137589092,0.008708255327135183,376,9506,4,0.03884431868632615,0.3892975810412129,0.5876302802794398,barabasi_albert,6,0.09457744340119106
4642,88198,19.0,0.13420123121441777,90,4642,4,0.01955130739917938,0.4978011694180798,0.6091484266767808,watts_strogatz,39,0.44085371970681175
2546,2545,0.9996072270227808,0.0,50,1309,8,0.019787019319207906,0.41056222232008455,0.4091378326646625,barabasi_albert,1,0.0719154359029609
418,417,0.9976076555023924,0.0,4,290,10,0.011142201348656107,0.4642587602119941,0.5361568599277571,barabasi_albert,1,0.07393856924073006
7283,262188,36.0,0.5535109514289753,199,6404,9,0.027342517129515624,0.012989952427365573,0.7119747929080178,watts_strogatz,72,0.09355251380614504
3934,47208,12.0,0.485764221967026,89,3841,4,0.02264604252558912,0.3135764517102789,0.5412629868469119,watts_strogatz,25,0.12253656637433968
6829,122598,17.952555278957387,0.022018772332561727,295,6814,4,0.043271353753211575,0.17549883361790442,0.7670750718829875,barabasi_albert,18,0.009782901869788307
5761,57510,9.982641902447492,0.016708919684068957,220,5746,4,0.03829281396318468,0.34272821773158835,0.26979934982723075,barabasi_albert,10,0.031214728303783745
6608,132160,20.0,0.6545589160494515,197,6571,4,0.02982910360907301,0.27923495485456284,0.6577185066687581,watts_strogatz,41,0.03647669838480677
4123,28861,7.0,0.2004998333508874,63,3088,6,0.01537479679515648,0.1338080430604152,0.41722790379243424,watts_strogatz,14,0.3422857248623654
2441,17038,6.979926259729619,0.025188033341859293,112,2411,4,0.046268685517467385,0.33316451865243096,0.2614418304000564,barabasi_albert,7,0.3085987244282694
5516,22064,4.0,0.4276481143141762,165,5353,6,0.03006109814730301,0.4261364630043893,0.6713311009218432,watts_strogatz,9,0.12778390273404333
3035,9105,3.0,0.08337754319632328,40,2526,7,0.013188201817914002,0.29833955978270427,0.5499284343261918,watts_strogatz,6,0.48607113376545064
2092,10435,4.988049713193116,0.023231953379018528,64,2080,5,0.030815753780132703,0.4017738965202524,0.7037124471818614,barabasi_albert,5,0.3570125853155087
1991,13888,6.975389251632346,0.02964958726652854,43,1925,4,0.022050010601841932,0.3846842562204801,0.4176063112044275,barabasi_albert,7,0.17823024452382447
5713,108186,18.936810782426047,0.026135595565778984,152,5686,3,0.02661748341857508,0.40171717767122395,0.24632212484884086,barabasi_albert,19,0.14266251758575021
7336,161392,22.0,0.5616444807425899,89,6373,4,0.012149272106300676,0.16892466863302494,0.4027684922482935,watts_strogatz,45,0.08399282870115038
8222,156218,19.0,0.21983987291502172,268,8222,4,0.03270251925629227,0.37195877211572154,0.7441632376353866,watts_strogatz,39,0.3324737164985251
2150,6441,2.995813953488372,0.019152874064863573,96,2126,5,0.04472718966822921,0.4910966173139906,0.7777350508133278,barabasi_albert,3,0.04872794821848925
2915,23256,7.978044596912522,0.023498337703185154,48,2291,5,0.016655591399713825,0.1347419076940721,0.20759293734644446,barabasi_albert,8,0.23139295460716242
9380,121940,13.0,0.33755714480389815,309,6395,5,0.03297423085325261,0.06470112553131024,0.2753413484746591,watts_strogatz,27,0.22700316713213697
309,309,1.0,0.0,4,77,75,0.014664319233608239,0.1058292026787143,0.24177774390839346,watts_strogatz,2,0.4485634863881156
5944,147975,24.89485195154778,0.03143075577941006,146,5944,4,0.02456845947397882,0.37168414166105596,0.5243225901769464,barabasi_albert,25,0.4202333282737108
5586,139650,25.0,0.7319200715761837,197,5462,5,0.03534410696552558,0.07487253166123677,0.6287788936080556,watts_strogatz,51,0.0014751683488062883
724,1448,2.0,0.3402394106814002,13,254,14,0.019135603939868854,0.1315402296371559,0.2941116530922641,watts_strogatz,5,0.1527323175715341
4404,61656,14.0,0.5529680308369734,158,3818,4,0.03589491492148224,0.14735291984310492,0.4821806870506062,watts_strogatz,28,0.08530358067404104
178,178,1.0,0.0,8,99,19,0.04800851411469993,0.2633987154492357,0.5074558938028586,watts_strogatz,2,0.4193374913277184
4312,60368,14.0,0.3599147836389621,47,4312,5,0.011030440855145925,0.2617966674124,0.5394029724075136,watts_strogatz,29,0.20731924002565616
5945,71196,11.9757779646762,0.018311098776122657,71,4385,17,0.011974529481468644,0.01323195081076195,0.6555637205613015,barabasi_albert,12,0.4650923251165986
3318,19908,6.0,0.11766631635066649,119,3202,5,0.036146676046362514,0.23767616296571265,0.3771536288787578,watts_strogatz,12,0.446980386846919
1673,1672,0.9994022713687986,0.0,28,1132,11,0.016797910191199566,0.3553669472872919,0.5850498652460363,barabasi_albert,1,0.2809270543534673
1746,3492,2.0,0.40438826160475705,69,783,6,0.039630681970787555,0.41509063203517377,0.32935418403178784,watts_strogatz,4,0.06744953667803932
4541,76908,16.93635763047787,0.029441745158335385,201,4514,4,0.04439221896363721,0.1757740481841413,0.6165600521630374,barabasi_albert,17,0.36423554645733286
5086,60888,11.97168698387731,0.020991961686905057,178,4778,4,0.035098077734274064,0.16312898045409127,0.4569772781623387,barabasi_albert,12,0.359565444935101
4678,46680,9.978623343309106,0.019335204050895914,132,3390,4,0.028340380525643888,0.12467898665437155,0.205773110009683,barabasi_albert,10,0.320908245268755
4558,31857,6.989249670908293,0.01644178931732318,58,4375,4,0.012884775879435276,0.40931331878419736,0.41932909448774336,barabasi_albert,7,0.42078780621322476
5208,72716,13.96236559139785,0.02334455752346047,177,5193,4,0.03414184739253925,0.22930443038649226,0.657118922335431,barabasi_albert,14,0.1014911084801744
5436,43424,7.98822663723326,0.014831486479907022,184,5404,5,0.03391654088738966,0.2376763548429782,0.7453489787267451,barabasi_albert,8,0.12597399262778214
7640,160440,21.0,0.10276683087804905,164,7572,3,0.021578687665472003,0.381792360193932,0.20154291921703527,watts_strogatz,42,0.485271262494311
3605,7206,1.9988904299583912,0.00805962188923921,111,2222,7,0.03099027852898529,0.19169279309627502,0.4439359084910498,barabasi_albert,2,0.23007699131835185
1074,5345,4.976722532588455,0.03904192797212765,18,1014,4,0.017531582924445576,0.48872201188421,0.46971152352594425,barabasi_albert,5,0.49613157369735594
827,826,0.9987908101571947,0.0,33,464,6,0.04110918906452984,0.4628000974580926,0.4326456010716945,barabasi_albert,1,0.3648914846660864
240,240,1.0,0.0,10,117,25,0.04246489595634495,0.22937973395450706,0.4629178706566047,watts_strogatz,2,0.21871388205758496
8479,203496,24.0,0.5902038455532147,396,8479,4,0.04672632523298701,0.2744498555784938,0.5898777805675931,watts_strogatz,49,0.07012867951114077
5041,75615,15.0,0.6782989222786165,182,4628,4,0.03627269605805498,0.19135983821132402,0.4614198667087169,watts_strogatz,31,0.022811104751389477
6049,108558,17.946437427673995,0.02395819041178181,108,6049,4,0.0179627960061555,0.45561941759512353,0.45348876340359845,barabasi_albert,18,0.25224368065194824
2494,12470,5.0,0.36923119649663394,110,2192,10,0.04415284186759513,0.08993360695731809,0.7100735296240301,watts_strogatz,11,0.18127679384902828
2729,21832,8.0,0.1670088357756523,96,1423,6,0.035251844948487335,0.06125012195849752,0.27587053611539153,watts_strogatz,16,0.38238615526152625
9242,55452,6.0,0.5132999373369385,348,7169,4,0.037688812713014976,0.3466364842159917,0.3734499356341332,watts_strogatz,13,0.09141738163235846
9906,267462,27.0,0.3120191359230911,450,9906,3,0.045481066061377584,0.4386217504591867,0.5603341704045492,watts_strogatz,55,0.25164813126229363
2851,8544,2.9968432129077516,0.01806322787305178,81,2565,5,0.02850727064799767,0.35100313302197134,0.41992965192195436,barabasi_albert,3,0.023333488253648005
7893,141750,17.958950969213227,0.019570511134231507,151,7865,4,0.019202399184181367,0.22045667268400726,0.35271820947985305,barabasi_albert,18,0.0807375177501356
3419,13676,4.0,0.4462051889808549,131,3346,6,0.03831798567482202,0.4043518408092248,0.6841773704255454,watts_strogatz,9,0.11719326363604077
1204,1204,1.0,0.0,35,795,46,0.02987496496622863,0.26856713866056164,0.6369627922328478,watts_strogatz,3,0.09036656134795096
5696,131008,23.0,0.22171329790974206,98,5224,5,0.01724494267376977,0.06262179393158593,0.44443046774300454,watts_strogatz,46,0.33441987725107075
6112,164295,26.880726439790575,0.03179235174504851,245,6112,4,0.04017124793135055,0.27645674787412944,0.6966143205776738,barabasi_albert,27,0.36123761019373923
3381,54096,16.0,0.7192470772575176,123,3212,4,0.0365587265312673,0.1795079040688875,0.23675126273415492,watts_strogatz,32,0.0023821363843685717
1771,10590,5.979672501411632,0.03290062984590506,22,1366,4,0.012813001092054476,0.3227213106038857,0.22333230039984445,barabasi_albert,6,0.4511895753999741
1977,1976,0.9994941831057157,0.0,31,806,12,0.01618285492234424,0.2793137054677244,0.32500796848416214,barabasi_albert,1,0.3056009541919175
7739,38670,4.996769608476547,0.009377126543249483,220,7704,5,0.028431537237919177,0.39279348035272066,0.5878375009804536,barabasi_albert,5,0.1806427479006658
5710,91104,15.955166374781086,0.023932553549366808,282,5710,4,0.04955121358580438,0.3407189919512993,0.43443779939144384,barabasi_albert,16,0.4287663167171156
3656,43728,11.960612691466084,0.027455272511318386,178,3488,6,0.04870669454085714,0.07904411839500258,0.73878178736336,barabasi_albert,12,0.09091517079223
6752,134640,19.94075829383886,0.02397500318792224,76,6535,6,0.011357331447744673,0.06510857213688705,0.6012999358163251,barabasi_albert,20,0.07060055156001271
8097,145422,17.959985179696183,0.019738941310729594,325,7667,4,0.04022235783984866,0.10846525240586405,0.3633177853042111,barabasi_albert,18,0.03714339186953958
932,2796,3.0,0.40269091899993237,21,691,37,0.023520353997400725,0.041526009763715926,0.6894691793007912,watts_strogatz,7,0.13129332746776085
9273,83376,8.991264962795212,0.010834265262789878,109,9258,4,0.011833030886236702,0.47681789090974447,0.34139420754218375,barabasi_albert,9,0.3818687347920769
4199,46068,10.971183615146463,0.02278814548788848,149,2004,8,0.035623631562405604,0.021664974186635273,0.28074540644938384,barabasi_albert,11,0.14387367860441613
2176,15232,7.0,0.09213712748196783,107,2140,4,0.049615876882080676,0.3304166499713944,0.5618046933739105,watts_strogatz,15,0.49642052299525175
374,374,1.0,0.0,9,131,100,0.024725612107364566,0.06862665158106586,0.7773096849176568,watts_strogatz,2,0.11863383480298695
771,1538,1.9948119325551232,0.02797569681882492,33,672,6,0.043405328158974986,0.36120432124713253,0.529139003439883,barabasi_albert,2,0.2972546487813051
6357,171639,27.0,0.1911833971422431,226,6357,3,0.03561001409541309,0.3976530324539208,0.4935551898171017,watts_strogatz,55,0.36976893314767934
4154,74772,18.0,0.13286362405355012,133,1757,7,0.03221730924138219,0.018738991999003,0.2546365447879983,watts_strogatz,36,0.4405919001502823
6550,26200,4.0,0.09932987792529699,277,5443,5,0.04240552225262265,0.2605584403129972,0.29674204151640104,watts_strogatz,8,0.4643725016083565
6950,145509,20.936546762589927,0.024647026454548096,99,5199,5,0.014374215610157743,0.047017441897558264,0.3922868735162818,barabasi_albert,21,0.45678969251532975
